"Sample"	"3prime_overlapping_ncRNA"	"antisense"	"antisense;bidirectional_promoter_lncRNA"	"antisense;lincRNA"	"antisense;processed_transcript"	"antisense;sense_intronic"	"antisense;sense_overlapping"	"bidirectional_promoter_lncRNA"	"bidirectional_promoter_lncRNA;lincRNA"	"bidirectional_promoter_lncRNA;processed_transcript"	"IG_C_gene"	"IG_C_pseudogene"	"IG_D_gene"	"IG_J_gene"	"IG_J_gene;antisense"	"IG_J_gene;lincRNA"	"IG_LV_gene"	"IG_pseudogene"	"IG_V_gene"	"IG_V_pseudogene"	"lincRNA"	"lincRNA;processed_transcript"	"lincRNA;processed_transcript;sense_intronic"	"lincRNA;sense_intronic"	"lincRNA;sense_overlapping"	"macro_lncRNA"	"miRNA"	"misc_RNA"	"Mt_rRNA"	"Mt_tRNA"	"piRNA"	"polymorphic_pseudogene"	"processed_pseudogene"	"processed_transcript"	"processed_transcript;sense_intronic"	"processed_transcript;sense_overlapping"	"protein_coding"	"pseudogene"	"ribozyme"	"rRNA"	"scaRNA"	"scRNA"	"sense_intronic"	"sense_overlapping"	"snoRNA"	"snRNA"	"sRNA"	"TEC"	"TR_C_gene"	"TR_J_gene"	"TR_J_pseudogene"	"TR_V_gene"	"TR_V_gene;antisense"	"TR_V_gene;lincRNA"	"TR_V_pseudogene"	"TR_V_pseudogene;antisense"	"TR_V_pseudogene;sense_overlapping"	"transcribed_processed_pseudogene"	"transcribed_unitary_pseudogene"	"transcribed_unprocessed_pseudogene"	"translated_unprocessed_pseudogene"	"tRNA"	"unassigned"	"unitary_pseudogene"	"unprocessed_pseudogene"
"BA41_CA1_ent_10_1"	0	0.033847553680361	1.09362047432507e-05	0.000760066229655925	0.000147638764033885	0	5.46810237162536e-06	0.00252626329569092	1.64043071148761e-05	5.46810237162536e-06	3.82767166013775e-05	0	0	0	0	0	0	0	2.18724094865014e-05	0	0.666539806691645	0.000863960174716807	6.56172284595043e-05	1.09362047432507e-05	0	0	44.0349947615579	0.588274857446571	0.889977405801	0.443649017819452	4.53931784329293	0.000300745630439395	0.0153325590500375	0.556193500832245	0	1.64043071148761e-05	11.4960564045696	0.00656172284595043	0.030183925091372	2.55571449506449	0.312447369514673	0	5.46810237162536e-06	0.00023512840197989	28.4018759965617	0.609999628169039	5.46810237162536e-06	0.0118548459416838	1.09362047432507e-05	0	0	2.18724094865014e-05	1.09362047432507e-05	0	0	0	0	0.00151466435694022	0.000716321410682922	0.00215443233442039	5.46810237162536e-06	0.536229459073441	4.24897254356437	0.00639221167243005	0.00611333845147715
"BA41_CA1_ent_11_1"	0	0.0297379997021078	3.25921399584711e-05	0.000866019718896518	0.000311953339602509	0	9.3120399881346e-06	0.003459422855592	5.58722399288076e-05	1.86240799762692e-05	6.51842799169422e-05	0	0	0	0	0	0	0	1.39680599822019e-05	0	0.520771180316433	0.00116400499851682	2.32800999703365e-05	5.12162199347403e-05	2.79361199644038e-05	0	60.5557025047199	0.522433379454315	0.606078778647734	0.252426123978359	3.73281503760365	0.000386449659507586	0.0154207382203509	0.267455756519208	4.6560199940673e-06	0	7.72533821445637	0.00649980391171795	0.0524454092131741	2.24145924136393	0.38759969644612	0	0	0.000246769059685567	18.1658391444731	0.620647465209171	1.39680599822019e-05	0.0126410942838927	9.3120399881346e-06	0	0	4.6560199940673e-06	0	0	0	0	0	0.00135955783826765	0.00081014747896771	0.00247234661684974	0	0.384028529110671	3.88001510971608	0.00455358755419782	0.0046839561140317
"BA41_CA1_ent_12_1"	0	0.0315138214213057	6.21574387008001e-06	0.000783183727630082	9.32361580512002e-05	0	0	0.00208848994034688	4.97259509606401e-05	0	3.10787193504001e-05	0	0	0	0	0	0	0	6.21574387008001e-06	6.21574387008001e-06	0.867214369009694	0.00113126538435456	1.243148774016e-05	1.864723161024e-05	6.21574387008001e-06	0	39.9617010725701	0.620735261585541	1.09963346379973	0.300873082031223	6.1099208306919	0.000285924218023681	0.0268457977748756	0.462724836664237	0	6.21574387008001e-06	13.598661476852	0.010411370982384	0.0400480377549255	4.38908592451638	0.392754207918746	0	0	0.000472396534126081	23.5606093144538	0.487295672182663	6.21574387008001e-06	0.0235576692676032	0	0	0	6.21574387008001e-06	0	0	6.21574387008001e-06	0	0	0.00123693303014592	0.000609142899267841	0.0022065890738784	1.864723161024e-05	0.447601931828332	7.544819087356	0.0093609102683405	0.00554444353211137
"BA41_CA1_ent_13_1"	0	0.0477050554976838	6.87888327291763e-05	0.000630564300017449	0.000194901692732666	0	3.43944163645882e-05	0.00267129967098301	4.58592218194509e-05	0	2.29296109097254e-05	0	0	0	0	0	0	0	4.58592218194509e-05	0	0.460862249674571	0.00123819898912517	3.43944163645882e-05	1.14648054548627e-05	0	0	39.1875649051299	0.403973885007543	0.501493520206605	0.270030562878382	7.65603657548095	0.000160507276368078	0.0167500807695544	0.381147457346911	0	0	20.2586207884897	0.00822026551113657	0.0209461995660342	2.84142591912772	0.443940196823194	0	1.14648054548627e-05	0.000298084941826431	22.3993063334108	0.824801034033734	0	0.00862153370205676	4.58592218194509e-05	0	0	0.000137577665458353	1.14648054548627e-05	0	0	0	0	0.00157067834731619	0.00050445144001396	0.00178850965095858	0	0.740007332889569	3.51040878222442	0.00394389307647277	0.00466617582012913
"BA41_CA1_ent_14_1"	0	0.0264640478887301	6.47200975513086e-06	0.000666617004778479	0.000174744263388533	0	0	0.00192218689727387	2.58880390205235e-05	0	3.23600487756543e-05	0	0	0	0	0	0	0	1.94160292653926e-05	0	0.503574135027222	0.000925497394983714	2.58880390205235e-05	0	2.58880390205235e-05	0	58.6941840125697	0.49681088483311	1.050426599287	0.20399127547197	4.45131239737415	0.000232992351184711	0.0113519051104995	0.271222512808269	0	6.47200975513086e-06	9.68582858325571	0.00609016117957814	0.0393627633307059	3.06559038870308	0.313206440089803	0	0	0.000265352399960365	15.9995912278639	0.442096514363234	0	0.0128728274029553	6.47200975513086e-06	0	0	6.47200975513086e-06	0	0	0	0	0	0.00103552156082094	0.000608368916982301	0.00187688282898795	1.29440195102617e-05	0.374269852129463	4.33047997524586	0.00913847777424478	0.00425858241887611
"BA41_CA1_ent_15_1"	0	0.0376235035314057	5.96063110446858e-06	0.000679511945909419	0.000113251990984903	0	5.96063110446858e-06	0.00228292171301147	6.55669421491544e-05	0	2.98031555223429e-05	0	5.96063110446858e-06	0	0	0	0	0	2.38425244178743e-05	1.19212622089372e-05	0.819652343806579	0.00115040180316244	2.38425244178743e-05	4.76850488357487e-05	5.96063110446858e-06	0	41.5770172846977	0.593273535089967	0.88425366371681	0.425285068672729	4.71010858064439	0.000417244177312801	0.0201707756575217	0.512894424646208	0	1.78818933134058e-05	14.1952548965541	0.0081958677686443	0.0281222575508828	2.93339942481102	0.372599050340331	0	5.96063110446858e-06	0.000351677235163646	25.9928936163846	0.64180499354255	1.19212622089372e-05	0.0187938698723894	1.19212622089372e-05	0	0	4.17244177312801e-05	0	0	0	0	0	0.00160937039820652	0.000578181217133453	0.00219351224644444	0	0.462896650941926	5.74104145457996	0.00872040330583754	0.00630634770852776
"BA41_CA1_ent_8_1"	0	0.0297187528061869	8.67194420956724e-06	0.000828170672013672	0.000138751107353076	0	4.33597210478362e-06	0.00210728244292484	8.67194420956724e-05	4.33597210478362e-06	5.63676373621871e-05	0	0	0	0	0	0	0	3.03518047334854e-05	8.67194420956724e-06	0.699019406900587	0.00107532108198634	2.60158326287017e-05	2.60158326287017e-05	1.30079163143509e-05	4.33597210478362e-06	43.5803656603323	0.724024958028874	0.848068448002524	0.986745843829818	4.92833093387864	0.000216798605239181	0.0178251813227655	0.658811937572928	0	8.67194420956724e-06	11.8827272171874	0.00629149552404104	0.0240603092094443	3.27694560596706	0.228197875902657	0	0	0.000294846103125286	25.2356481599717	0.859073145204465	1.73438884191345e-05	0.0149330879288748	2.60158326287017e-05	0	0	1.30079163143509e-05	0	0	8.67194420956724e-06	0	0	0.00163466148350343	0.00064605984361276	0.00187747592137131	8.67194420956724e-06	0.542850699602595	5.4352581045931	0.00672942870662418	0.00520316652574035
"BA41_CA1_ent_9_1"	0	0.0311366410941582	1.20544487395115e-05	0.000741348597479957	0.000138626160504382	0	1.80816731092672e-05	0.00223610024117938	6.62994680673132e-05	0	4.8217794958046e-05	0	0	0	0	0	0	0	2.4108897479023e-05	6.02722436975575e-06	0.705577020845457	0.000982437572270187	4.21905705882902e-05	4.8217794958046e-05	1.80816731092672e-05	0	42.5312775274638	0.746833371656435	1.03967812210976	0.843112253738913	3.81016413036043	0.000295333994118032	0.0102884719991731	0.660071476853801	0	6.02722436975575e-06	10.7935051835636	0.00467712611093046	0.0279181032807086	2.57516777532436	0.343045502229018	0	0	0.000301361218487787	31.6064451521076	0.859102479991875	6.02722436975575e-06	0.00778114666135467	6.02722436975575e-06	0	0	6.02722436975575e-06	0	0	0	0	0	0.00123558099579993	0.000644913007563865	0.00182022175966624	1.20544487395115e-05	0.647727721344541	2.73421417199348	0.00763649327648053	0.0059247615554699
"BA41_CA1_vis_19_1"	0	0.0329131156038075	3.86894505745944e-06	0.000897595253330591	0.000162495692413297	0	0	0.00220916762780934	4.64273406895133e-05	2.32136703447567e-05	0.000108330461608864	0	0	0	0	0	0	0	1.54757802298378e-05	0	0.560900309705183	0.00104461516551405	1.54757802298378e-05	1.93447252872972e-05	1.54757802298378e-05	0	52.853964076613	0.493696734057112	0.936443330652541	0.475969227803833	4.96960963002091	0.000266957208964702	0.0246451800160167	0.346154514290896	0	1.16068351723783e-05	11.342257364624	0.0077649727303211	0.0185283778801733	2.85341275194232	0.24349205719121	0	1.16068351723783e-05	0.000301777714481837	17.5230595896078	0.549305081367977	3.86894505745944e-06	0.0182575517261511	2.32136703447567e-05	0	0	2.70826154022161e-05	0	0	0	0	0	0.0011065182864334	0.00062676909930843	0.00187256940781037	2.70826154022161e-05	0.459727396452618	6.26837966530453	0.00668166811423246	0.00599686483906214
"BA41_CA1_vis_20_1"	5.58962962722816e-06	0.0377244103541628	1.11792592544563e-05	0.000866392592220365	0.000195637036952986	1.11792592544563e-05	5.58962962722816e-06	0.00290660740615864	6.70755555267379e-05	2.23585185089126e-05	8.94340740356505e-05	0	0	0	0	0	0	0	1.11792592544563e-05	0	0.456152904989208	0.00127443555500802	1.67688888816845e-05	6.14859258995098e-05	1.11792592544563e-05	0	48.3660087244057	0.580891079750432	1.11723281137186	0.545391341987906	4.91216651640811	0.000324198518379233	0.0212461822130942	0.36992168872996	0	1.11792592544563e-05	13.4950316297577	0.00682493777484558	0.0246167288783128	2.93680817503456	0.261583487295023	0	0	0.000413632592414884	20.6759114296355	0.761659701894991	5.58962962722816e-06	0.0134542385127382	0	5.58962962722816e-06	0	0.000190047407325757	0	0	0	0	0	0.00145889333270655	0.000525425184959447	0.00221349333238235	1.67688888816845e-05	0.610057767145309	4.78120708387178	0.00851859555189571	0.00686965481186341
"BA41_CA1_vis_21_1"	5.74610633778865e-06	0.0334021161415654	5.74610633778865e-06	0.000735501611236948	9.19377014046185e-05	0	5.74610633778865e-06	0.00210307491963065	6.32071697156752e-05	0	5.17149570400979e-05	0	0	0	0	0	0	0	2.87305316889433e-05	0	0.526584677007628	0.00101706082178859	4.02227443645206e-05	4.02227443645206e-05	1.14922126755773e-05	0	49.6861965137339	0.626084254352776	1.20309676058084	0.541346424189407	4.12277958240632	0.000281559210551644	0.0133079822783185	0.478001347921625	0	1.14922126755773e-05	12.1466884413451	0.00576909076313981	0.0263803741967877	2.75136787497898	0.374910454115358	0	5.74610633778865e-06	0.000206859828160392	22.6102561447568	0.778137720263339	5.74610633778865e-06	0.00952704430805359	5.74610633778865e-06	0	0	2.87305316889433e-05	0	0	0	0	0	0.00118369790558446	0.00042521186899636	0.00174681632668775	0	0.516465783746782	3.52361583624608	0.0106073122995579	0.00737225443138284
"BA41_CA1_vis_22_1"	3.58323875573706e-05	0.0289047926296123	0	0.000746508074111888	9.55530334863217e-05	5.97206459289511e-06	0	0.00206633434914171	4.18044521502657e-05	1.19441291857902e-05	6.56927105218462e-05	0	0	0	0	0	0	0	1.19441291857902e-05	5.97206459289511e-06	0.600550815461532	0.00116455259561455	5.97206459289511e-06	1.19441291857902e-05	4.18044521502657e-05	0	53.899017643151	0.562210160775145	1.4212976245277	0.321995806655125	4.47939482441772	0.000400128327723972	0.013891022243074	0.340473374505543	0	5.97206459289511e-06	10.3466377395783	0.00511208729151821	0.0377135879041326	3.03586320341067	0.336412370582374	0	0	0.000358323875573706	19.471498560613	0.518733530538869	3.58323875573706e-05	0.0128518830039103	1.19441291857902e-05	0	0	3.58323875573706e-05	0	0	0	0	0	0.00111080401427849	0.000615122653068196	0.00209619467210618	3.58323875573706e-05	0.415745276634393	4.12474974063324	0.0114783081475444	0.00644982976032671
"BA41_CA1_vis_23_1"	0	0.0318165581952391	0	0.000749088730742928	0.000180231875065968	0	2.2528984383246e-05	0.00202760859449214	7.88514453413609e-05	0	3.37934765748689e-05	0	0	0	0	0	0	0	2.81612304790574e-05	0	0.553278062975946	0.00174036404360575	2.2528984383246e-05	2.2528984383246e-05	4.50579687664919e-05	0	54.3376123759822	0.465223527514029	1.32569555704773	0.212290619843327	5.11298116700815	0.00026471556650314	0.0213518449492214	0.249136773802125	0	1.68967382874345e-05	10.7274687908795	0.00655593445552457	0.0314673589372988	5.39861489551113	0.278035828519734	0	5.63224609581149e-06	0.000326670273557066	14.430163696727	0.380801790783911	5.63224609581149e-06	0.0186483668232318	0	0	0	1.68967382874345e-05	0	0	0	0	0	0.001374268047378	0.000574489101772772	0.00253451074311517	2.2528984383246e-05	0.326957518107953	6.06370430798113	0.011979787445791	0.00612225150614709
"BA41_CA1_vis_24_1"	0	0.0434819036761168	0	0.00113906488847669	0.000334125700619828	0	1.51875318463558e-05	0.003002068794963	0.000106312722924491	5.06251061545195e-06	0.000126562765386299	0	0	0	0	0	0	0	4.55625955390675e-05	0	0.641814970805767	0.00439932172482774	3.54375743081636e-05	6.58126380008753e-05	8.10001698472311e-05	0	34.9802726617592	0.449682567928135	1.00803698872756	0.336905018947712	7.91344828101186	0.000435375912928867	0.0645976354531668	0.273598323701485	0	1.51875318463558e-05	17.4696205066105	0.0114362114803059	0.0285120597862254	12.0310311650685	0.197331601279701	0	1.01250212309039e-05	0.000394875828005252	12.3868649112074	0.464682786881719	0	0.0285171222968408	5.06251061545195e-06	5.06251061545195e-06	0	0.000217687956464434	0	0	0	0	0	0.00358425751573998	0.000901126889550446	0.00342225717604552	3.54375743081636e-05	0.414761369702747	11.2180780229074	0.00907201902288989	0.0098718957001313
"BA41_CA1_vis_25_1"	0	0.0302064477911473	7.08240276463008e-06	0.000609086637758187	0.000134565652527972	0	0	0.00203264959344883	2.83296110585203e-05	7.08240276463008e-06	0.000177060069115752	0	0	0	0	0	0	0	3.54120138231504e-05	7.08240276463008e-06	0.54077686309333	0.00102694840087136	7.08240276463008e-06	2.83296110585203e-05	0	0	53.2463184608069	0.538609647847353	1.42068041776544	0.232678178026392	5.42360488351501	0.000290378513349833	0.0160274774563579	0.224214706722659	0	2.12472082938903e-05	11.8980754420375	0.00684868347339729	0.0269131305055943	4.42861228391766	0.324069503301179	0	0	0.000325790527172984	15.2284832708689	0.315478548747682	0	0.0203689903510761	0	0	0	1.41648055292602e-05	0	0	0	0	0	0.00116151405339933	0.000573674623935037	0.00178476549668678	7.08240276463008e-06	0.373603828237002	5.67626251974043	0.0142993711817881	0.00558801578129314
"BA41_CA1_vis_26_1"	4.86743444928678e-06	0.0384916716249599	2.43371722464339e-05	0.000807994118581606	0.000126553295681456	0	4.86743444928678e-06	0.00244345209354197	5.84092133914414e-05	0	4.86743444928678e-05	0	0	0	0	0	0	0	1.94697377971471e-05	4.86743444928678e-06	0.625007787895119	0.00134341190800315	4.86743444928678e-06	5.84092133914414e-05	4.86743444928678e-05	4.86743444928678e-06	43.4473964677223	0.568618559800131	1.17579206787306	0.51757864216491	5.75228535782263	0.000350455280348649	0.0276664974097461	0.455251144041793	0	1.46023033478604e-05	14.2165786374922	0.00823083165374395	0.0269996588901938	3.85101192015227	0.316091193136684	0	4.86743444928678e-06	0.000311515804754354	20.4561915323774	0.732836063250169	1.46023033478604e-05	0.022964555731735	1.46023033478604e-05	0	0	1.94697377971471e-05	0	0	0	4.86743444928678e-06	0	0.00163059054051107	0.00071064542959587	0.00214653859213547	1.94697377971471e-05	0.491357772786602	7.24250882368517	0.00977867580861715	0.00711618916485728
"BA42_CA1_ent_16_1"	0	0.0453636268546417	1.20274750829806e-05	0.00100629874860937	0.000176402967883715	1.20274750829806e-05	8.01831672198704e-06	0.00309907941304799	0.000188430442966695	8.01831672198704e-06	8.01831672198704e-05	0	0	0	0	0	0	0	2.80641085269546e-05	2.00457918049676e-05	0.883670621821665	0.00185624032114	3.20732668879482e-05	0.000140320542634773	2.80641085269546e-05	0	34.0970619644692	0.468373934681429	1.06294815625021	0.319317435978051	6.97328950361047	0.000477089844958229	0.0615726541081385	0.476460407095553	0	1.60366334439741e-05	15.8880660625907	0.01549539706524	0.0206752296676436	5.46243817527006	0.208071309777203	0	0	0.000677547763007905	21.1135790153595	0.476131656109951	4.00915836099352e-06	0.038331563089459	2.40549501659611e-05	0	0	2.00457918049676e-05	0	8.01831672198704e-06	0	0	0	0.00264604451825572	0.000910078947945529	0.00388487445180272	4.00915836099352e-05	0.499400811237158	11.8599924924501	0.00481900834991421	0.00953778774080358
"BA42_CA1_ent_17_1"	0	0.0292809916912016	4.87691400586303e-06	0.000746167842897043	0.000117045936140713	0	0	0.00233604180880839	5.85229680703563e-05	0	0.00011216902213485	0	0	0	0	0	0	0	2.43845700293151e-05	0	0.736106769302948	0.00108267490930159	4.38922260527672e-05	2.92614840351782e-05	9.75382801172605e-06	0	38.4384462737207	0.68531858684589	1.09077546346533	0.446608277000912	4.97524234604924	0.000268230270322466	0.0169862914824209	0.635544802502052	0	0	10.0914128761259	0.00595958891516462	0.0204440235125778	4.10748328315802	0.321442279040438	0	1.95076560234521e-05	0.000263353356316603	33.0878034720702	0.605225028127601	0	0.011928931658341	2.92614840351782e-05	0	0	1.46307420175891e-05	0	0	0	0	0	0.00140942814769441	0.000477937572574577	0.00201904239842729	4.87691400586303e-06	0.570798892160214	4.1018114321692	0.00480863720978094	0.00750069374101733
"BA42_CA1_ent_18_1"	5.39969428010925e-06	0.0298603093690041	0	0.000556168510851253	0.000151191439843059	0	5.39969428010925e-06	0.00212207985208293	2.1598777120437e-05	1.61990828403277e-05	4.3197554240874e-05	0	0	0	0	0	0	0	3.23981656806555e-05	0	0.562999124115591	0.000955745887579337	5.39969428010925e-06	3.23981656806555e-05	1.61990828403277e-05	0	46.7143481270377	0.711485317124315	1.27042927083554	0.315801119972189	3.89765592251698	0.000323981656806555	0.0140608039054045	0.470588756205801	0	1.61990828403277e-05	9.60402043957075	0.00579387196255722	0.0277058313512406	2.98793162928701	0.3212818096665	0	5.39969428010925e-06	0.000269984714005462	28.39035059513	0.542032111225927	2.1598777120437e-05	0.0113879552367504	5.39969428010925e-06	0	0	1.07993885602185e-05	5.39969428010925e-06	0	5.39969428010925e-06	0	0	0.00129592662722622	0.000642563619333001	0.00193849024655922	5.39969428010925e-06	0.592697442656192	3.50891573220907	0.00591266523671963	0.00623124719924607
"BA42_CA1_ent_19_1"	0	0.0307868502897024	0	0.000620037264239581	0.000115006911915406	0	1.00006010361223e-05	0.00131507903625008	3.50021036264279e-05	0	2.50015025903057e-05	0	0	0	0	1.00006010361223e-05	0	0	1.50009015541834e-05	5.00030051806114e-06	0.698531981772105	0.000720043274600804	1.00006010361223e-05	2.50015025903057e-05	0	5.00030051806114e-06	39.9105436236718	0.653554278612145	1.3925486921764	0.216358003115987	4.75527079177459	0.000185011119168262	0.0181410902795258	0.478398751764981	0	5.00030051806114e-06	12.5668402671001	0.0069604183211411	0.0417375084242563	4.75400571574352	0.479228801650979	0	0	0.00026501592745724	27.5254242779991	0.550693096655109	5.00030051806114e-06	0.0181410902795258	0	0	0	1.00006010361223e-05	0	0	0	0	0	0.000965057999985799	0.000795047782371721	0.00174510488080334	2.00012020722445e-05	0.375252552678416	5.50692096595005	0.0088905343211127	0.00486529240407348
"BA42_CA1_ent_20_1"	0	0.0356237057459934	0	0.000773377600998501	0.000162585063846276	0	0	0.00201253943896201	4.83361000624063e-05	4.39419091476421e-06	4.83361000624063e-05	0	0	0	0	0	0	0	2.63651454885853e-05	4.39419091476421e-06	0.879387456817187	0.001080970965032	8.78838182952842e-06	6.15186728066989e-05	1.31825727442926e-05	0	32.6041891228132	0.661229060471889	1.37886195552569	0.262425475620633	7.70551696821216	0.000360323655010665	0.0458753531501383	0.358776899808668	0	2.63651454885853e-05	16.0106959879894	0.0158806059659579	0.0443022328026528	4.95003848871822	0.34559872125529	0	0	0.000391082991414015	23.0476807504294	0.426051962713708	1.31825727442926e-05	0.038185519049301	2.63651454885853e-05	0	0	1.31825727442926e-05	0	0	0	0	0	0.001546755201997	0.000676705400873688	0.00266287969434711	8.78838182952842e-06	0.502625133594389	10.6624647069571	0.00778211211004741	0.00683736106337311
"BA42_CA1_ent_21_1"	0	0.0340444084505425	1.35905822157854e-05	0.000611576199710344	0.000135905822157854	6.79529110789271e-06	0	0.00201140616793624	4.7567037755249e-05	6.79529110789271e-06	5.43623288631417e-05	0	0	0	0	0	0	0	6.79529110789271e-06	6.79529110789271e-06	0.510000188229564	0.000754277312976091	6.79529110789271e-06	4.07717466473563e-05	1.35905822157854e-05	0	47.5238876567139	0.550982588901265	1.05738806813475	0.271465084469206	5.62866193990747	0.000271811644315708	0.0197810924150757	0.324930434906106	0	2.03858733236781e-05	13.6858386065359	0.00653707004579279	0.0300012102413463	2.80046857609364	0.333295438259922	0	0	0.000217449315452567	21.5493019095515	0.698569516473586	2.71811644315708e-05	0.0130333683449382	6.79529110789271e-06	0	0	0.000183472859913103	0	0	0	0	0	0.0011144277416944	0.000441693922013026	0.00182793330802314	6.79529110789271e-06	0.586766591875428	4.35625727053678	0.00479068023106436	0.00616332903485869
"BA42_CA1_ent_22_1"	0	0.0250822127685571	0	0.000520942818889079	9.47168761616507e-05	0	1.18396095202063e-05	0.00134379568054342	2.95990238005158e-05	0	0.000106556485681857	0	0	0	0	0	0	0	1.18396095202063e-05	0	0.653380690982107	0.000787334033093721	3.5518828560619e-05	1.18396095202063e-05	5.91980476010317e-06	0	40.0744379929754	0.742988775635789	1.40370410471566	0.293651915124918	7.367552212234	0.000219032776123817	0.0138701025529217	0.549914343385024	0	5.91980476010317e-06	11.6568118690191	0.00641706835995183	0.0469854903809388	4.36576129369992	0.384852427259067	0	0	0.000147995119002579	26.542172777908	0.534872119489602	5.91980476010317e-06	0.0148705495573792	0	0	0	1.18396095202063e-05	0	0	0	0	0	0.000917569737815991	0.000550541842689595	0.00169898396614961	1.77594142803095e-05	0.575902286281877	4.72335302003872	0.00875539124019259	0.00812789193562165
"BA42_CA1_ent_23_1"	0	0.0319292273901422	4.20896749145032e-06	0.000669225831140602	0.000113642122269159	0	4.20896749145032e-06	0.00184352776125524	8.41793498290065e-05	0	0.000113642122269159	0	0	0	0	0	0	0	4.20896749145032e-06	0	0.812907354396241	0.000942808718084873	2.10448374572516e-05	4.20896749145032e-05	1.68358699658013e-05	0	35.9820800683671	0.641867542446174	1.06139216818899	0.339663676560041	8.34257762893372	0.000244120114504119	0.0396611006719364	0.456769779074664	0	1.2626902474351e-05	14.2274423333573	0.0109811961851939	0.0279349172407558	4.58011003587892	0.293790139870724	0	0	0.000206239407081066	23.301100779686	0.716921850753717	1.68358699658013e-05	0.0355363125303151	2.94627724401523e-05	0	0	1.2626902474351e-05	0	0	0	0	0	0.00132582475980685	0.000475613326533887	0.00248749978744714	4.20896749145032e-06	0.549985782107814	8.5255246099171	0.00645234716439335	0.00669646727889747
"BA42_CA1_vis_51_1"	0	0.0262028940112302	5.30530350500712e-06	0.000822322043276103	5.83583385550783e-05	0	0	0.0021645638300429	3.18318210300427e-05	0	7.95795525751068e-05	0	0	0	0	0	0	0	5.30530350500712e-06	0	0.444939889054432	0.00086476447131616	1.06106070100142e-05	1.59159105150214e-05	4.24424280400569e-05	0	55.6482675027401	0.568728535736763	1.11505808007539	0.389616184104218	4.23353139622909	0.000281181085765377	0.013406501957153	0.34629307568233	0	1.59159105150214e-05	8.52128829958285	0.00451481328276106	0.0187701638007152	3.14927590830377	0.278539044619884	0	0	0.000281181085765377	20.4306229970158	0.643172554519023	1.06106070100142e-05	0.01119949569907	1.06106070100142e-05	5.30530350500712e-06	0	8.48848560801139e-05	0	0	0	0	0	0.0010451447904864	0.000429729583905577	0.00197357290386265	5.30530350500712e-06	0.542403619744918	3.59435373524933	0.00622842631487836	0.00534244062954217
"BA42_CA1_vis_52_1"	0	0.0335230332809826	6.76686178461498e-06	0.000845857723076873	8.79692031999948e-05	0	0	0.00232780045390755	5.41348942769199e-05	0	0.000290975056738444	0	0	0	0	0	0	0	1.353372356923e-05	2.0300585353845e-05	0.469931483494372	0.00106916416196917	4.06011707076899e-05	6.09017560615349e-05	3.38343089230749e-05	0	50.2368773802013	0.425175459650929	0.823966925203644	0.278070651315184	6.23038498233071	0.000196238991753835	0.0321764277858443	0.291712644672967	0	1.353372356923e-05	12.2039878605206	0.00883752149070717	0.0174111353718144	2.78065914511934	0.280973635020783	0	0	0.000243607024246139	18.3288774676292	0.656162286668761	0	0.019332924118645	6.76686178461498e-06	6.76686178461498e-06	0	0.000656385593107654	0	0	6.76686178461498e-06	0	0	0.00123833570658454	0.000791722828799953	0.00255110689279985	6.76686178461498e-06	0.643866898806116	6.21787305489096	0.0032954616891075	0.00633378263039963
"BA42_CA1_vis_53_1"	0	0.0301959348211694	0	0.000533998294709821	0.000100124680258091	0	0	0.00213599317883928	1.66874467096819e-05	1.66874467096819e-05	0.000166874467096819	0	0	8.34372335484095e-06	0	0	0	0	8.34372335484095e-06	0	0.428091414166825	0.000675841591742117	4.17186167742047e-05	0	8.34372335484095e-06	0	51.9513340654116	0.565612662501313	0.924784921757151	0.412396870536369	3.76352820015791	0.000183561913806501	0.00569876305135637	0.433014210946181	0	4.17186167742047e-05	11.0508694284892	0.00443051710142054	0.0265664151618136	2.84744578185986	0.442784710994699	0	0	0.000241967977290388	24.0058516200632	0.694498157163541	8.34372335484095e-06	0.00435542359122698	8.34372335484095e-06	0	0	6.67497868387276e-05	0	8.34372335484095e-06	0	0	0	0.000926153292387345	0.000550685741419503	0.00216102434890381	8.34372335484095e-06	0.602083077285323	1.78859391323713	0.00541507645729178	0.00453064178167864
"BA42_CA1_vis_54_1"	0	0.0265418876302223	0	0.000665684710468069	0.000164894377822366	0	0	0.00173444456672414	4.88575934288491e-05	0	7.93935893218798e-05	0	0	0	0	0	0	0	6.10719917860614e-06	0	0.677886894426924	0.000916079876790921	4.2750394250243e-05	1.22143983572123e-05	0	6.10719917860614e-06	48.2194094362823	0.655333007860332	1.22000464391426	0.257137514216033	5.08545864882615	0.000207644772072609	0.0211614451538703	0.343713169771954	0	6.10719917860614e-06	11.2747691203887	0.00708435104718312	0.0391166107389723	3.3161053315971	0.397193912979007	0	6.10719917860614e-06	0.000274823963037276	21.5687953390833	0.569484109006665	4.2750394250243e-05	0.0224622785789134	1.22143983572123e-05	0	0	1.22143983572123e-05	0	0	0	0	0	0.00101990226282723	0.000531326328538734	0.00202759012729724	0	0.3820663806136	5.8933678137656	0.00979594748248425	0.00529494168785152
